PID,PID_Sex,PID_Age,Manipulation,combined_info,score
71,Female,18,Masculinity,12_None,3
72,Female,18,Masculinity,12_None,2
73,Female,19,Masculinity,12_None,0
74,Female,18,Masculinity,12_None,2
75,Female,20,Masculinity,12_None,0
76,Female,18,Masculinity,12_None,0
77,Female,20,Masculinity,12_None,1
78,Female,19,Masculinity,12_None,4
79,Female,20,Masculinity,12_None,3
80,Female,20,Masculinity,12_None,1
81,Female,18,Masculinity,12_None,0
82,Female,20,Masculinity,12_None,1
83,Female,18,Masculinity,12_None,2
84,Female,19,Masculinity,12_None,1
85,Female,19,Masculinity,12_None,1
86,Male,18,Masculinity,12_None,3
87,Female,18,Masculinity,12_None,1
88,Female,18,Masculinity,12_None,0
89,Female,39,Masculinity,12_None,1
90,Female,18,Masculinity,12_None,0
91,Male,19,Masculinity,12_None,2
92,Female,20,Masculinity,12_None,0
103,Female,18,Symmetry,12_None,3
106,Female,19,Symmetry,12_None,0
106,Male,22,Symmetry,12_None,0
109,Male,20,Symmetry,12_None,0
112,Female,18,Symmetry,12_None,2
115,Female,18,Symmetry,12_None,0
118,Female,19,Symmetry,12_None,0
121,Female,18,Symmetry,12_None,0
124,Female,19,Symmetry,12_None,0
127,Female,19,Symmetry,12_None,1
130,Female,19,Symmetry,12_None,2
133,Female,21,Symmetry,12_None,2
136,Male,20,Symmetry,12_None,0
139,Female,19,Symmetry,12_None,4
142,Female,19,Symmetry,12_None,0
145,Male,18,Symmetry,12_None,1
148,Male,22,Symmetry,12_None,1
151,Male,20,Symmetry,12_None,1
154,Male,21,Symmetry,12_None,0
157,Male,19,Symmetry,12_None,0
160,Male,19,Symmetry,12_None,1
163,Male,21,Symmetry,12_None,0
166,Male,18,Symmetry,12_None,2
169,Male,21,Symmetry,12_None,0
172,Female,19,Symmetry,12_None,0
175,Male,21,Symmetry,12_None,3
178,Male,20,Symmetry,12_None,2
181,Female,22,Symmetry,12_None,4
184,Female,21,Symmetry,12_None,1
187,Female,19,Symmetry,12_None,2
190,Male,19,Symmetry,12_None,0
193,Female,22,Symmetry,12_None,0
196,Female,20,Symmetry,12_None,0
199,Female,19,Symmetry,12_None,0
202,Female,19,Symmetry,12_None,2
205,Female,22,Symmetry,12_None,4
208,Female,18,Symmetry,12_None,0
211,Female,18,Symmetry,12_None,6
214,Female,20,Symmetry,12_None,0
217,Female,19,Symmetry,12_None,1
220,Male,21,Symmetry,12_None,0
275,Male,20,Symmetry,12_None,1
102,Female,19,Averageness,132_Manipulated,4
105,Female,19,Averageness,132_Manipulated,6
108,Male,19,Averageness,132_Manipulated,5
111,Female,19,Averageness,132_Manipulated,0
114,Male,19,Averageness,132_Manipulated,0
117,Female,19,Averageness,132_Manipulated,3
120,Female,19,Averageness,132_Manipulated,5
123,Male,19,Averageness,132_Manipulated,0
126,Male,21,Averageness,132_Manipulated,0
129,Female,19,Averageness,132_Manipulated,4
132,Female,19,Averageness,132_Manipulated,3
135,Female,19,Averageness,132_Manipulated,0
138,Male,19,Averageness,132_Manipulated,0
141,Female,22,Averageness,132_Manipulated,3
144,Male,19,Averageness,132_Manipulated,2
147,Female,19,Averageness,132_Manipulated,0
150,Male,19,Averageness,132_Manipulated,0
153,Male,18,Averageness,132_Manipulated,6
156,Male,18,Averageness,132_Manipulated,0
159,Female,19,Averageness,132_Manipulated,0
162,Female,19,Averageness,132_Manipulated,4
165,Female,18,Averageness,132_Manipulated,4
168,Male,20,Averageness,132_Manipulated,0
171,Male,19,Averageness,132_Manipulated,3
174,Male,21,Averageness,132_Manipulated,0
177,Female,22,Averageness,132_Manipulated,4
180,Female,19,Averageness,132_Manipulated,0
183,Male,20,Averageness,132_Manipulated,0
186,Female,21,Averageness,132_Manipulated,5
189,Female,19,Averageness,132_Manipulated,0
192,Female,20,Averageness,132_Manipulated,0
195,Female,19,Averageness,132_Manipulated,4
198,Female,19,Averageness,132_Manipulated,0
201,Female,20,Averageness,132_Manipulated,4
204,Female,20,Averageness,132_Manipulated,4
207,Female,18,Averageness,132_Manipulated,4
210,Female,19,Averageness,132_Manipulated,0
213,Male,19,Averageness,132_Manipulated,3
216,Female,21,Averageness,132_Manipulated,2
219,Female,18,Averageness,132_Manipulated,3
222,Female,21,Averageness,132_Manipulated,6
101,Female,21,Femininity,132_Manipulated,4
104,Female,18,Femininity,132_Manipulated,0
110,Female,19,Femininity,132_Manipulated,0
113,Female,18,Femininity,132_Manipulated,0
116,Female,18,Femininity,132_Manipulated,0
119,Female,20,Femininity,132_Manipulated,7
122,Female,20,Femininity,132_Manipulated,1
125,Male,19,Femininity,132_Manipulated,4
128,Female,19,Femininity,132_Manipulated,5
131,Female,18,Femininity,132_Manipulated,5
134,Female,18,Femininity,132_Manipulated,0
137,Female,19,Femininity,132_Manipulated,0
140,Female,19,Femininity,132_Manipulated,1
143,Female,18,Femininity,132_Manipulated,0
146,Female,19,Femininity,132_Manipulated,0
149,Female,18,Femininity,132_Manipulated,0
152,Male,19,Femininity,132_Manipulated,2
155,Male,19,Femininity,132_Manipulated,2
158,Male,19,Femininity,132_Manipulated,1
161,Male,19,Femininity,132_Manipulated,0
164,Female,20,Femininity,132_Manipulated,0
167,Male,19,Femininity,132_Manipulated,0
170,Male,19,Femininity,132_Manipulated,0
173,Male,19,Femininity,132_Manipulated,1
176,Female,22,Femininity,132_Manipulated,0
179,Male,20,Femininity,132_Manipulated,1
182,Male,18,Femininity,132_Manipulated,5
185,Female,22,Femininity,132_Manipulated,1
188,Female,21,Femininity,132_Manipulated,4
191,Female,21,Femininity,132_Manipulated,3
194,Male,18,Femininity,132_Manipulated,0
197,Female,21,Femininity,132_Manipulated,0
200,Male,20,Femininity,132_Manipulated,2
203,Female,19,Femininity,132_Manipulated,0
206,Male,20,Femininity,132_Manipulated,2
209,Male,20,Femininity,132_Manipulated,2
212,Male,22,Femininity,132_Manipulated,3
215,Female,20,Femininity,132_Manipulated,5
218,Male,18,Femininity,132_Manipulated,5
221,Male,19,Femininity,132_Manipulated,1
224,Male,20,Femininity,132_Manipulated,3
43,Male,34,Masculinity,132_Manipulated,0
44,Female,19,Masculinity,132_Manipulated,0
45,Male,20,Masculinity,132_Manipulated,5
46,Female,19,Masculinity,132_Manipulated,2
47,Female,19,Masculinity,132_Manipulated,3
48,Female,20,Masculinity,132_Manipulated,4
49,Male,23,Masculinity,132_Manipulated,4
50,Female,19,Masculinity,132_Manipulated,4
51,Female,19,Masculinity,132_Manipulated,0
52,Female,22,Masculinity,132_Manipulated,0
53,Female,19,Masculinity,132_Manipulated,3
54,Male,19,Masculinity,132_Manipulated,0
55,Female,20,Masculinity,132_Manipulated,5
56,Female,20,Masculinity,132_Manipulated,2
57,Female,19,Masculinity,132_Manipulated,0
58,Male,18,Masculinity,132_Manipulated,0
59,Male,31,Masculinity,132_Manipulated,1
60,Male,19,Masculinity,132_Manipulated,0
61,Female,41,Masculinity,132_Manipulated,3
62,Female,19,Masculinity,132_Manipulated,0
63,Female,24,Masculinity,132_Manipulated,0
64,Female,19,Masculinity,132_Manipulated,0
65,Female,20,Masculinity,132_Manipulated,0
66,Male,21,Masculinity,132_Manipulated,0
67,Female,34,Masculinity,132_Manipulated,5
68,Male,18,Masculinity,132_Manipulated,3
69,Female,19,Masculinity,132_Manipulated,4
70,Female,19,Masculinity,132_Manipulated,2
71,Female,18,Masculinity,132_Manipulated,3
72,Female,18,Masculinity,132_Manipulated,1
73,Female,19,Masculinity,132_Manipulated,0
74,Female,18,Masculinity,132_Manipulated,0
75,Female,20,Masculinity,132_Manipulated,0
76,Female,18,Masculinity,132_Manipulated,2
77,Female,20,Masculinity,132_Manipulated,7
78,Female,19,Masculinity,132_Manipulated,0
79,Female,20,Masculinity,132_Manipulated,0
80,Female,20,Masculinity,132_Manipulated,0
81,Female,18,Masculinity,132_Manipulated,3
82,Female,20,Masculinity,132_Manipulated,2
83,Female,18,Masculinity,132_Manipulated,5
84,Female,19,Masculinity,132_Manipulated,4
85,Female,19,Masculinity,132_Manipulated,3
86,Male,18,Masculinity,132_Manipulated,5
87,Female,18,Masculinity,132_Manipulated,0
88,Female,18,Masculinity,132_Manipulated,0
89,Female,39,Masculinity,132_Manipulated,3
90,Female,18,Masculinity,132_Manipulated,0
91,Male,19,Masculinity,132_Manipulated,0
92,Female,20,Masculinity,132_Manipulated,6
103,Female,18,Symmetry,132_Manipulated,0
106,Female,19,Symmetry,132_Manipulated,4
106,Male,22,Symmetry,132_Manipulated,4
109,Male,20,Symmetry,132_Manipulated,1
112,Female,18,Symmetry,132_Manipulated,4
115,Female,18,Symmetry,132_Manipulated,0
118,Female,19,Symmetry,132_Manipulated,1
121,Female,18,Symmetry,132_Manipulated,0
124,Female,19,Symmetry,132_Manipulated,2
127,Female,19,Symmetry,132_Manipulated,0
130,Female,19,Symmetry,132_Manipulated,0
133,Female,21,Symmetry,132_Manipulated,0
136,Male,20,Symmetry,132_Manipulated,0
139,Female,19,Symmetry,132_Manipulated,4
142,Female,19,Symmetry,132_Manipulated,5
145,Male,18,Symmetry,132_Manipulated,0
148,Male,22,Symmetry,132_Manipulated,0
151,Male,20,Symmetry,132_Manipulated,1
154,Male,21,Symmetry,132_Manipulated,4
157,Male,19,Symmetry,132_Manipulated,3
160,Male,19,Symmetry,132_Manipulated,0
163,Male,21,Symmetry,132_Manipulated,4
166,Male,18,Symmetry,132_Manipulated,1
169,Male,21,Symmetry,132_Manipulated,3
172,Female,19,Symmetry,132_Manipulated,3
175,Male,21,Symmetry,132_Manipulated,0
178,Male,20,Symmetry,132_Manipulated,0
181,Female,22,Symmetry,132_Manipulated,0
184,Female,21,Symmetry,132_Manipulated,7
187,Female,19,Symmetry,132_Manipulated,3
190,Male,19,Symmetry,132_Manipulated,3
193,Female,22,Symmetry,132_Manipulated,5
196,Female,20,Symmetry,132_Manipulated,0
199,Female,19,Symmetry,132_Manipulated,0
202,Female,19,Symmetry,132_Manipulated,5
205,Female,22,Symmetry,132_Manipulated,6
208,Female,18,Symmetry,132_Manipulated,1
211,Female,18,Symmetry,132_Manipulated,5
214,Female,20,Symmetry,132_Manipulated,3
217,Female,19,Symmetry,132_Manipulated,0
220,Male,21,Symmetry,132_Manipulated,0
275,Male,20,Symmetry,132_Manipulated,0
102,Female,19,Averageness,132_None,0
105,Female,19,Averageness,132_None,0
108,Male,19,Averageness,132_None,0
111,Female,19,Averageness,132_None,5
114,Male,19,Averageness,132_None,3
117,Female,19,Averageness,132_None,0
120,Female,19,Averageness,132_None,0
123,Male,19,Averageness,132_None,2
126,Male,21,Averageness,132_None,1
129,Female,19,Averageness,132_None,0
132,Female,19,Averageness,132_None,0
135,Female,19,Averageness,132_None,5
138,Male,19,Averageness,132_None,2
141,Female,22,Averageness,132_None,0
144,Male,19,Averageness,132_None,0
147,Female,19,Averageness,132_None,4
150,Male,19,Averageness,132_None,3
153,Male,18,Averageness,132_None,0
156,Male,18,Averageness,132_None,2
159,Female,19,Averageness,132_None,4
162,Female,19,Averageness,132_None,0
165,Female,18,Averageness,132_None,0
168,Male,20,Averageness,132_None,2
171,Male,19,Averageness,132_None,0
174,Male,21,Averageness,132_None,2
177,Female,22,Averageness,132_None,0
180,Female,19,Averageness,132_None,5
183,Male,20,Averageness,132_None,3
186,Female,21,Averageness,132_None,0
189,Female,19,Averageness,132_None,3
192,Female,20,Averageness,132_None,4
195,Female,19,Averageness,132_None,0
198,Female,19,Averageness,132_None,4
201,Female,20,Averageness,132_None,0
204,Female,20,Averageness,132_None,0
207,Female,18,Averageness,132_None,0
210,Female,19,Averageness,132_None,5
213,Male,19,Averageness,132_None,0
216,Female,21,Averageness,132_None,0
219,Female,18,Averageness,132_None,0
222,Female,21,Averageness,132_None,0
101,Female,21,Femininity,132_None,0
104,Female,18,Femininity,132_None,2
110,Female,19,Femininity,132_None,3
113,Female,18,Femininity,132_None,3
116,Female,18,Femininity,132_None,2
119,Female,20,Femininity,132_None,0
122,Female,20,Femininity,132_None,0
125,Male,19,Femininity,132_None,0
128,Female,19,Femininity,132_None,0
131,Female,18,Femininity,132_None,0
134,Female,18,Femininity,132_None,3
137,Female,19,Femininity,132_None,5
140,Female,19,Femininity,132_None,0
143,Female,18,Femininity,132_None,1
146,Female,19,Femininity,132_None,2
149,Female,18,Femininity,132_None,6
152,Male,19,Femininity,132_None,0
155,Male,19,Femininity,132_None,0
158,Male,19,Femininity,132_None,0
161,Male,19,Femininity,132_None,4
164,Female,20,Femininity,132_None,4
167,Male,19,Femininity,132_None,3
170,Male,19,Femininity,132_None,2
173,Male,19,Femininity,132_None,0
176,Female,22,Femininity,132_None,4
179,Male,20,Femininity,132_None,0
182,Male,18,Femininity,132_None,0
185,Female,22,Femininity,132_None,0
188,Female,21,Femininity,132_None,0
191,Female,21,Femininity,132_None,0
194,Male,18,Femininity,132_None,3
197,Female,21,Femininity,132_None,3
200,Male,20,Femininity,132_None,0
203,Female,19,Femininity,132_None,4
206,Male,20,Femininity,132_None,0
209,Male,20,Femininity,132_None,0
212,Male,22,Femininity,132_None,0
215,Female,20,Femininity,132_None,0
218,Male,18,Femininity,132_None,0
221,Male,19,Femininity,132_None,0
224,Male,20,Femininity,132_None,0
43,Male,34,Masculinity,132_None,3
44,Female,19,Masculinity,132_None,5
45,Male,20,Masculinity,132_None,0
46,Female,19,Masculinity,132_None,0
47,Female,19,Masculinity,132_None,0
48,Female,20,Masculinity,132_None,0
49,Male,23,Masculinity,132_None,0
50,Female,19,Masculinity,132_None,0
51,Female,19,Masculinity,132_None,4
52,Female,22,Masculinity,132_None,5
53,Female,19,Masculinity,132_None,0
54,Male,19,Masculinity,132_None,2
55,Female,20,Masculinity,132_None,0
56,Female,20,Masculinity,132_None,0
57,Female,19,Masculinity,132_None,6
58,Male,18,Masculinity,132_None,1
59,Male,31,Masculinity,132_None,0
60,Male,19,Masculinity,132_None,3
61,Female,41,Masculinity,132_None,0
62,Female,19,Masculinity,132_None,4
63,Female,24,Masculinity,132_None,4
64,Female,19,Masculinity,132_None,5
65,Female,20,Masculinity,132_None,3
66,Male,21,Masculinity,132_None,3
67,Female,34,Masculinity,132_None,0
68,Male,18,Masculinity,132_None,0
69,Female,19,Masculinity,132_None,0
70,Female,19,Masculinity,132_None,0
71,Female,18,Masculinity,132_None,0
72,Female,18,Masculinity,132_None,0
73,Female,19,Masculinity,132_None,5
74,Female,18,Masculinity,132_None,3
75,Female,20,Masculinity,132_None,7
76,Female,18,Masculinity,132_None,0
77,Female,20,Masculinity,132_None,0
78,Female,19,Masculinity,132_None,5
79,Female,20,Masculinity,132_None,5
80,Female,20,Masculinity,132_None,4
81,Female,18,Masculinity,132_None,0
82,Female,20,Masculinity,132_None,0
83,Female,18,Masculinity,132_None,0
84,Female,19,Masculinity,132_None,0
85,Female,19,Masculinity,132_None,0
86,Male,18,Masculinity,132_None,0
87,Female,18,Masculinity,132_None,4
88,Female,18,Masculinity,132_None,3
89,Female,39,Masculinity,132_None,0
90,Female,18,Masculinity,132_None,4
91,Male,19,Masculinity,132_None,3
92,Female,20,Masculinity,132_None,0
103,Female,18,Symmetry,132_None,5
106,Female,19,Symmetry,132_None,0
106,Male,22,Symmetry,132_None,0
109,Male,20,Symmetry,132_None,0
112,Female,18,Symmetry,132_None,0
115,Female,18,Symmetry,132_None,3
118,Female,19,Symmetry,132_None,0
121,Female,18,Symmetry,132_None,2
124,Female,19,Symmetry,132_None,0
127,Female,19,Symmetry,132_None,4
130,Female,19,Symmetry,132_None,6
133,Female,21,Symmetry,132_None,3
136,Male,20,Symmetry,132_None,3
139,Female,19,Symmetry,132_None,0
142,Female,19,Symmetry,132_None,0
145,Male,18,Symmetry,132_None,2
148,Male,22,Symmetry,132_None,4
151,Male,20,Symmetry,132_None,0
154,Male,21,Symmetry,132_None,0
157,Male,19,Symmetry,132_None,0
160,Male,19,Symmetry,132_None,4
163,Male,21,Symmetry,132_None,0
166,Male,18,Symmetry,132_None,0
169,Male,21,Symmetry,132_None,0
172,Female,19,Symmetry,132_None,0
175,Male,21,Symmetry,132_None,4
178,Male,20,Symmetry,132_None,3
181,Female,22,Symmetry,132_None,3
184,Female,21,Symmetry,132_None,0
187,Female,19,Symmetry,132_None,0
190,Male,19,Symmetry,132_None,0
193,Female,22,Symmetry,132_None,0
196,Female,20,Symmetry,132_None,5
199,Female,19,Symmetry,132_None,4
202,Female,19,Symmetry,132_None,0
205,Female,22,Symmetry,132_None,0
208,Female,18,Symmetry,132_None,0
211,Female,18,Symmetry,132_None,0
214,Female,20,Symmetry,132_None,0
217,Female,19,Symmetry,132_None,3
220,Male,21,Symmetry,132_None,3
275,Male,20,Symmetry,132_None,2
102,Female,19,Averageness,134_Manipulated,0
105,Female,19,Averageness,134_Manipulated,5
108,Male,19,Averageness,134_Manipulated,4
111,Female,19,Averageness,134_Manipulated,0
114,Male,19,Averageness,134_Manipulated,2
117,Female,19,Averageness,134_Manipulated,0
120,Female,19,Averageness,134_Manipulated,6
123,Male,19,Averageness,134_Manipulated,1
126,Male,21,Averageness,134_Manipulated,1
129,Female,19,Averageness,134_Manipulated,5
132,Female,19,Averageness,134_Manipulated,4
135,Female,19,Averageness,134_Manipulated,6
138,Male,19,Averageness,134_Manipulated,0
141,Female,22,Averageness,134_Manipulated,0
144,Male,19,Averageness,134_Manipulated,0
147,Female,19,Averageness,134_Manipulated,6
150,Male,19,Averageness,134_Manipulated,0
153,Male,18,Averageness,134_Manipulated,5
156,Male,18,Averageness,134_Manipulated,0
159,Female,19,Averageness,134_Manipulated,5
162,Female,19,Averageness,134_Manipulated,0
165,Female,18,Averageness,134_Manipulated,4
168,Male,20,Averageness,134_Manipulated,0
171,Male,19,Averageness,134_Manipulated,4
174,Male,21,Averageness,134_Manipulated,0
177,Female,22,Averageness,134_Manipulated,4
180,Female,19,Averageness,134_Manipulated,5
183,Male,20,Averageness,134_Manipulated,3
186,Female,21,Averageness,134_Manipulated,0
189,Female,19,Averageness,134_Manipulated,4
192,Female,20,Averageness,134_Manipulated,6
195,Female,19,Averageness,134_Manipulated,0
198,Female,19,Averageness,134_Manipulated,4
201,Female,20,Averageness,134_Manipulated,0
204,Female,20,Averageness,134_Manipulated,0
207,Female,18,Averageness,134_Manipulated,0
210,Female,19,Averageness,134_Manipulated,6
213,Male,19,Averageness,134_Manipulated,0
216,Female,21,Averageness,134_Manipulated,6
219,Female,18,Averageness,134_Manipulated,0
222,Female,21,Averageness,134_Manipulated,0
101,Female,21,Femininity,134_Manipulated,4
104,Female,18,Femininity,134_Manipulated,0
110,Female,19,Femininity,134_Manipulated,5
113,Female,18,Femininity,134_Manipulated,4
116,Female,18,Femininity,134_Manipulated,0
119,Female,20,Femininity,134_Manipulated,5
122,Female,20,Femininity,134_Manipulated,0
125,Male,19,Femininity,134_Manipulated,5
128,Female,19,Femininity,134_Manipulated,4
131,Female,18,Femininity,134_Manipulated,6
134,Female,18,Femininity,134_Manipulated,0
137,Female,19,Femininity,134_Manipulated,0
140,Female,19,Femininity,134_Manipulated,3
143,Female,18,Femininity,134_Manipulated,2
146,Female,19,Femininity,134_Manipulated,5
149,Female,18,Femininity,134_Manipulated,0
152,Male,19,Femininity,134_Manipulated,3
155,Male,19,Femininity,134_Manipulated,0
158,Male,19,Femininity,134_Manipulated,0
161,Male,19,Femininity,134_Manipulated,6
164,Female,20,Femininity,134_Manipulated,6
167,Male,19,Femininity,134_Manipulated,3
170,Male,19,Femininity,134_Manipulated,0
173,Male,19,Femininity,134_Manipulated,0
176,Female,22,Femininity,134_Manipulated,6
179,Male,20,Femininity,134_Manipulated,3
182,Male,18,Femininity,134_Manipulated,6
185,Female,22,Femininity,134_Manipulated,3
188,Female,21,Femininity,134_Manipulated,0
191,Female,21,Femininity,134_Manipulated,0
194,Male,18,Femininity,134_Manipulated,0
197,Female,21,Femininity,134_Manipulated,0
200,Male,20,Femininity,134_Manipulated,5
203,Female,19,Femininity,134_Manipulated,6
206,Male,20,Femininity,134_Manipulated,3
209,Male,20,Femininity,134_Manipulated,3
212,Male,22,Femininity,134_Manipulated,0
215,Female,20,Femininity,134_Manipulated,0
218,Male,18,Femininity,134_Manipulated,7
221,Male,19,Femininity,134_Manipulated,5
224,Male,20,Femininity,134_Manipulated,2
43,Male,34,Masculinity,134_Manipulated,4
